onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.893	.588	FAMOUS	5	4	1.412	func/f084.bmp
7.107	.894	.444	FAMOUS	6	4	.770	func/f084.bmp
10.297	.979	.424	UNFAMILIAR	13	7	.919	func/u090.bmp
13.454	.856	.407	SCRAMBLED	17	7	1.519	func/s085.bmp
16.661	.925	.582	SCRAMBLED	18	7	.969	func/s085.bmp
19.952	.830	.593	FAMOUS	5	4	1.014	func/f089.bmp
23.059	.952	.506	SCRAMBLED	17	7	.996	func/s092.bmp
26.199	.964	.421	FAMOUS	5	4	1.230	func/f092.bmp
29.456	.825	.533	FAMOUS	6	4	.892	func/f092.bmp
32.028	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
52.657	.821	.594	UNFAMILIAR	13	7	1.373	func/u086.bmp
55.764	.831	.513	UNFAMILIAR	15	7	.997	func/u090.bmp
58.822	.976	.468	SCRAMBLED	17	7	1.074	func/s093.bmp
62.062	.926	.497	SCRAMBLED	18	7	1.059	func/s093.bmp
65.235	.852	.468	FAMOUS	5	7	1.138	func/f087.bmp
68.442	.927	.590	FAMOUS	7	7	1.088	func/f089.bmp
71.684	.840	.551	SCRAMBLED	17	4	1.186	func/s095.bmp
74.773	.892	.471	SCRAMBLED	19	7	1.196	func/s092.bmp
77.846	.907	.416	SCRAMBLED	17	4	1.208	func/s088.bmp
81.020	.967	.498	SCRAMBLED	17	7	1.429	func/s094.bmp
84.327	.829	.580	SCRAMBLED	18	7	1.026	func/s094.bmp
87.351	.976	.425	UNFAMILIAR	15	7	.918	func/u086.bmp
90.675	.931	.580	FAMOUS	5	7	.952	func/f090.bmp
93.849	.844	.478	FAMOUS	6	7	.688	func/f090.bmp
96.989	.902	.523	FAMOUS	5	7	1.419	func/f095.bmp
100.162	.805	.515	FAMOUS	6	7	.852	func/f095.bmp
103.336	.955	.595	FAMOUS	7	7	.818	func/f087.bmp
106.660	.830	.598	UNFAMILIAR	13	7	1.442	func/u089.bmp
109.767	.998	.512	UNFAMILIAR	14	7	1.159	func/u089.bmp
113.024	.910	.495	SCRAMBLED	19	7	1.425	func/s095.bmp
115.680	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
136.142	.842	.427	UNFAMILIAR	13	4	1.006	func/u094.bmp
139.182	.971	.421	SCRAMBLED	19	4	1.021	func/s088.bmp
142.523	.917	.586	SCRAMBLED	17	7	1.131	func/s086.bmp
145.697	.864	.491	SCRAMBLED	18	4	1.090	func/s086.bmp
148.920	.916	.586	SCRAMBLED	17	7	1.063	func/s089.bmp
152.111	.925	.509	SCRAMBLED	18	4	.931	func/s089.bmp
155.318	.851	.517	FAMOUS	5	7	1.980	func/f083.bmp
158.375	.806	.445	FAMOUS	5	7	1.108	func/f094.bmp
161.465	.803	.516	UNFAMILIAR	13	4	.814	func/u083.bmp
164.521	.858	.495	UNFAMILIAR	14	4	1.018	func/u083.bmp
167.678	.951	.529	UNFAMILIAR	15	4	.944	func/u094.bmp
170.886	.915	.489	UNFAMILIAR	13	7	.771	func/u082.bmp
174.093	.924	.525	FAMOUS	5	7	1.014	func/f088.bmp
177.350	.886	.559	FAMOUS	6	7	.786	func/f088.bmp
180.457	.932	.455	FAMOUS	5	4	.840	func/f082.bmp
183.714	.911	.559	FAMOUS	6	4	.710	func/f082.bmp
186.888	.915	.500	FAMOUS	7	4	.758	func/f083.bmp
190.011	.967	.444	UNFAMILIAR	13	4	.258	func/u093.bmp
193.268	.898	.526	UNFAMILIAR	14	4	.803	func/u093.bmp
196.409	.935	.473	FAMOUS	7	7	1.001	func/f094.bmp
199.081	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
219.694	.826	.571	UNFAMILIAR	13	7	.837	func/u095.bmp
222.784	.901	.491	UNFAMILIAR	13	7	.983	func/u084.bmp
225.957	.883	.511	UNFAMILIAR	15	7	.551	func/u082.bmp
229.181	.855	.576	SCRAMBLED	17	7	.944	func/s091.bmp
232.271	.804	.406	UNFAMILIAR	13	4	1.334	func/u096.bmp
235.295	.893	.446	UNFAMILIAR	14	4	.878	func/u096.bmp
238.385	.889	.421	FAMOUS	5	4	1.178	func/f093.bmp
241.592	.909	.550	UNFAMILIAR	13	7	.935	func/u087.bmp
244.682	.846	.409	UNFAMILIAR	15	7	1.121	func/u095.bmp
247.822	.962	.522	FAMOUS	5	7	.824	func/f086.bmp
251.046	.810	.500	FAMOUS	6	7	1.132	func/f086.bmp
254.170	.868	.540	UNFAMILIAR	15	4	1.300	func/u084.bmp
257.360	.920	.553	SCRAMBLED	17	7	1.771	func/s083.bmp
260.601	.864	.545	SCRAMBLED	18	7	.961	func/s083.bmp
263.824	.998	.597	SCRAMBLED	19	7	1.139	func/s091.bmp
267.082	.881	.500	SCRAMBLED	17	4	1.147	func/s084.bmp
270.122	.927	.400	UNFAMILIAR	13	7	1.057	func/u091.bmp
273.396	.927	.582	FAMOUS	7	4	.989	func/f093.bmp
276.068	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
296.647	.806	.539	UNFAMILIAR	13	7	1.067	func/u092.bmp
299.721	.889	.490	UNFAMILIAR	15	7	1.251	func/u087.bmp
302.961	.906	.578	SCRAMBLED	17	4	.991	func/s097.bmp
306.101	.857	.451	SCRAMBLED	17	7	1.024	func/s096.bmp
309.158	.853	.432	UNFAMILIAR	13	4	1.918	func/u097.bmp
312.298	.975	.504	UNFAMILIAR	14	4	1.203	func/u097.bmp
315.472	.934	.432	SCRAMBLED	19	4	1.702	func/s084.bmp
318.679	.864	.506	UNFAMILIAR	13	4	1.373	func/u085.bmp
321.903	.840	.589	UNFAMILIAR	15	7	.652	func/u091.bmp
325.027	.840	.512	SCRAMBLED	17	4	.904	func/s082.bmp
328.100	.947	.463	UNFAMILIAR	15	7	.590	func/u092.bmp
331.308	.970	.501	FAMOUS	5	4	1.228	func/f097.bmp
334.631	.876	.583	FAMOUS	6	4	.877	func/f097.bmp
337.838	.987	.560	SCRAMBLED	19	4	1.721	func/s097.bmp
341.062	.841	.455	UNFAMILIAR	13	4	1.446	func/u088.bmp
344.236	.883	.562	UNFAMILIAR	14	4	1.318	func/u088.bmp
347.292	.891	.415	SCRAMBLED	19	7	1.611	func/s096.bmp
350.550	.991	.598	FAMOUS	5	n/a	0	func/f085.bmp
353.824	.979	.515	FAMOUS	6	7	.977	func/f085.bmp
356.546	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
377.025	.822	.444	FAMOUS	5	4	1.221	func/f096.bmp
380.199	.957	.575	FAMOUS	6	4	.682	func/f096.bmp
383.472	.944	.545	UNFAMILIAR	15	4	.969	func/u085.bmp
386.746	.973	.565	FAMOUS	5	4	1.019	func/f091.bmp
390.054	.854	.555	FAMOUS	6	4	1.183	func/f091.bmp
393.194	.902	.510	SCRAMBLED	19	4	.958	func/s082.bmp
396.418	.822	.556	SCRAMBLED	17	7	1.255	func/s090.bmp
399.441	.902	.432	SCRAMBLED	18	7	.877	func/s090.bmp
402.565	.821	.464	SCRAMBLED	17	7	1.244	func/s087.bmp
405.154	.012	0	n/a	999	0	0	func/Circle.bmp
