onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.981	.426	FAMOUS	5	7	.751	func/f056.bmp
7.257	.984	.512	FAMOUS	6	7	.554	func/f056.bmp
10.715	.890	.566	SCRAMBLED	17	4	.949	func/s059.bmp
13.889	.819	.511	FAMOUS	5	4	.760	func/f053.bmp
16.946	.926	.474	FAMOUS	6	4	.499	func/f053.bmp
20.236	.859	.562	FAMOUS	5	4	.886	func/f061.bmp
23.343	.803	.475	FAMOUS	6	4	.608	func/f061.bmp
26.383	.884	.463	FAMOUS	5	4	.958	func/f062.bmp
29.457	.956	.430	FAMOUS	5	4	.789	func/f057.bmp
32.731	.914	.551	FAMOUS	6	4	.612	func/f057.bmp
35.387	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.916	.877	.471	UNFAMILIAR	13	4	.726	func/u064.bmp
58.989	.822	.420	UNFAMILIAR	14	4	.560	func/u064.bmp
62.113	.991	.525	SCRAMBLED	19	4	1.073	func/s059.bmp
65.303	.805	.429	SCRAMBLED	17	4	.637	func/s062.bmp
68.478	.851	.556	SCRAMBLED	17	4	1.265	func/s056.bmp
71.684	.888	.595	FAMOUS	5	7	.760	func/f051.bmp
74.941	.865	.588	FAMOUS	6	7	.583	func/f051.bmp
78.115	.944	.535	FAMOUS	7	4	1.031	func/f062.bmp
81.239	.852	.401	FAMOUS	5	7	.825	func/f049.bmp
84.346	.840	.496	SCRAMBLED	17	7	.684	func/s063.bmp
87.469	.996	.512	SCRAMBLED	18	7	.869	func/s063.bmp
90.743	.860	.475	UNFAMILIAR	13	7	.751	func/u060.bmp
93.917	.972	.546	UNFAMILIAR	14	7	.550	func/u060.bmp
97.074	.958	.415	SCRAMBLED	19	4	.772	func/s062.bmp
100.331	.842	.514	FAMOUS	5	4	1.044	func/f060.bmp
103.538	.995	.585	SCRAMBLED	19	7	.877	func/s056.bmp
106.879	.856	.567	UNFAMILIAR	13	7	1.152	func/u052.bmp
110.069	.944	.553	UNFAMILIAR	13	4	.824	func/u049.bmp
113.293	.934	.515	FAMOUS	7	7	.937	func/f049.bmp
115.966	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
136.445	.939	.422	UNFAMILIAR	13	7	.795	func/u057.bmp
139.635	.993	.480	SCRAMBLED	17	7	.751	func/s055.bmp
142.826	.805	.420	UNFAMILIAR	13	7	.741	func/u050.bmp
145.866	.899	.466	UNFAMILIAR	14	7	.435	func/u050.bmp
149.123	.898	.599	FAMOUS	7	4	.801	func/f060.bmp
152.297	.887	.505	SCRAMBLED	17	7	.631	func/s058.bmp
155.404	.866	.440	SCRAMBLED	18	7	.458	func/s058.bmp
158.444	.813	.417	UNFAMILIAR	15	7	.521	func/u052.bmp
161.567	.964	.541	UNFAMILIAR	13	7	.762	func/u062.bmp
164.858	.885	.552	UNFAMILIAR	14	7	.593	func/u062.bmp
167.998	.902	.489	UNFAMILIAR	15	4	.734	func/u049.bmp
171.172	.946	.506	SCRAMBLED	17	4	.999	func/s061.bmp
174.396	.905	.507	UNFAMILIAR	15	7	.965	func/u057.bmp
177.586	.868	.513	UNFAMILIAR	13	7	.772	func/u061.bmp
180.677	.885	.456	SCRAMBLED	19	7	.826	func/s055.bmp
183.800	.925	.482	FAMOUS	5	7	.558	func/f064.bmp
187.057	.841	.566	UNFAMILIAR	13	7	.584	func/u051.bmp
190.081	.943	.414	UNFAMILIAR	14	7	.469	func/u051.bmp
192.770	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
213.266	1.000	.451	SCRAMBLED	17	4	.798	func/s057.bmp
216.439	.968	.406	SCRAMBLED	18	4	.559	func/s057.bmp
219.747	.949	.577	UNFAMILIAR	13	7	.713	func/u056.bmp
222.870	.943	.409	SCRAMBLED	19	4	.826	func/s061.bmp
226.044	.881	.464	FAMOUS	5	4	.754	func/f063.bmp
229.251	.827	.567	UNFAMILIAR	15	7	.714	func/u061.bmp
232.342	.800	.486	FAMOUS	5	4	.792	func/f052.bmp
235.448	.946	.469	FAMOUS	7	7	.652	func/f064.bmp
238.605	.955	.438	UNFAMILIAR	13	7	.827	func/u059.bmp
241.813	.994	.474	UNFAMILIAR	14	7	.588	func/u059.bmp
245.137	.994	.541	FAMOUS	5	7	.667	func/f058.bmp
248.344	.800	.439	FAMOUS	6	7	.726	func/f058.bmp
251.334	.981	.407	SCRAMBLED	17	7	.969	func/s050.bmp
254.591	.951	.510	SCRAMBLED	18	7	.817	func/s050.bmp
257.815	.933	.511	UNFAMILIAR	15	7	.663	func/u056.bmp
260.989	.815	.479	SCRAMBLED	17	4	1.169	func/s049.bmp
264.029	.964	.452	FAMOUS	7	4	.818	func/f063.bmp
267.202	.971	.442	SCRAMBLED	17	4	1.534	func/s054.bmp
270.493	.912	.535	SCRAMBLED	18	4	1.141	func/s054.bmp
273.633	.913	.461	FAMOUS	7	4	.925	func/f052.bmp
276.289	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
296.818	.907	.500	SCRAMBLED	17	4	1.006	func/s053.bmp
300.042	.815	.540	SCRAMBLED	18	7	1.216	func/s053.bmp
303.216	.940	.598	SCRAMBLED	17	7	1.173	func/s060.bmp
306.473	.802	.536	SCRAMBLED	17	4	1.036	func/s052.bmp
309.497	.908	.464	FAMOUS	5	7	.875	func/f055.bmp
312.720	.849	.547	FAMOUS	6	7	.896	func/f055.bmp
315.777	.887	.439	SCRAMBLED	19	4	.841	func/s049.bmp
318.884	.846	.445	UNFAMILIAR	13	4	.981	func/u053.bmp
321.907	.934	.409	UNFAMILIAR	14	4	.832	func/u053.bmp
325.148	.966	.542	UNFAMILIAR	13	7	.818	func/u063.bmp
328.472	.805	.590	SCRAMBLED	17	4	1.147	func/s064.bmp
331.646	.809	.591	SCRAMBLED	18	4	1.116	func/s064.bmp
334.686	.918	.461	SCRAMBLED	19	7	1.057	func/s060.bmp
337.793	.876	.430	FAMOUS	5	7	.826	func/f054.bmp
340.950	.938	.515	FAMOUS	6	7	.616	func/f054.bmp
344.107	.844	.443	SCRAMBLED	19	7	1.027	func/s052.bmp
347.314	.818	.593	UNFAMILIAR	13	4	.770	func/u054.bmp
350.371	1.000	.483	UNFAMILIAR	14	4	1.090	func/u054.bmp
353.611	.952	.483	FAMOUS	5	7	.872	func/f050.bmp
356.301	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
