onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.880	.466	SCRAMBLED	17	7	.875	func/s080.bmp
7.174	.823	.525	SCRAMBLED	17	7	.912	func/s069.bmp
10.398	.965	.520	UNFAMILIAR	13	7	.840	func/u077.bmp
13.739	.846	.584	FAMOUS	5	7	.683	func/f078.bmp
16.829	.866	.461	FAMOUS	5	4	.734	func/f073.bmp
20.003	.969	.536	FAMOUS	6	4	.587	func/f073.bmp
23.327	.930	.595	FAMOUS	5	7	.673	func/f066.bmp
26.434	.860	.413	SCRAMBLED	19	7	.823	func/s080.bmp
29.524	.977	.456	UNFAMILIAR	13	4	.630	func/u069.bmp
32.831	.820	.559	SCRAMBLED	19	7	.679	func/s069.bmp
35.404	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.883	.915	.442	SCRAMBLED	17	4	.859	func/s070.bmp
59.023	.947	.466	SCRAMBLED	18	4	.693	func/s070.bmp
62.297	.915	.555	UNFAMILIAR	15	7	.821	func/u077.bmp
65.454	1.000	.483	UNFAMILIAR	13	7	.807	func/u080.bmp
68.661	.898	.443	UNFAMILIAR	14	7	.748	func/u080.bmp
71.835	.972	.509	FAMOUS	7	4	.731	func/f078.bmp
75.142	.933	.555	FAMOUS	5	7	.800	func/f068.bmp
78.299	.947	.466	FAMOUS	6	7	.555	func/f068.bmp
81.473	.921	.452	SCRAMBLED	17	7	1.675	func/s066.bmp
84.613	.915	.438	FAMOUS	7	7	.812	func/f066.bmp
87.787	.966	.492	FAMOUS	5	7	.631	func/f075.bmp
91.061	.957	.540	FAMOUS	6	7	.600	func/f075.bmp
94.368	.973	.580	UNFAMILIAR	15	4	.770	func/u069.bmp
97.709	.894	.579	SCRAMBLED	17	7	1.646	func/s075.bmp
100.950	.893	.571	SCRAMBLED	18	7	.693	func/s075.bmp
104.057	.913	.438	FAMOUS	5	7	1.039	func/f067.bmp
107.164	.809	.423	FAMOUS	6	7	.547	func/f067.bmp
110.321	.895	.570	UNFAMILIAR	13	4	.636	func/u078.bmp
113.545	.844	.562	UNFAMILIAR	14	4	.650	func/u078.bmp
116.134	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
136.746	.981	.581	SCRAMBLED	17	7	1.019	func/s068.bmp
140.037	.819	.542	SCRAMBLED	19	4	.957	func/s066.bmp
143.144	.878	.532	FAMOUS	5	7	.690	func/f069.bmp
146.351	.906	.565	SCRAMBLED	17	4	.728	func/s081.bmp
149.458	.967	.421	SCRAMBLED	18	4	.572	func/s081.bmp
152.648	.805	.451	UNFAMILIAR	13	4	.819	func/u079.bmp
155.672	.849	.441	UNFAMILIAR	13	7	.941	func/u068.bmp
158.795	.960	.506	UNFAMILIAR	14	7	.807	func/u068.bmp
162.019	.883	.497	UNFAMILIAR	13	7	1.134	func/u065.bmp
165.176	.829	.511	UNFAMILIAR	14	7	.585	func/u065.bmp
168.333	.828	.555	SCRAMBLED	19	4	.763	func/s068.bmp
171.407	.824	.470	FAMOUS	5	7	.940	func/f080.bmp
174.531	.872	.534	FAMOUS	6	7	.649	func/f080.bmp
177.687	.930	.516	FAMOUS	7	7	.892	func/f069.bmp
180.961	.912	.571	UNFAMILIAR	13	4	.616	func/u067.bmp
184.235	.914	.583	UNFAMILIAR	13	7	.765	func/u072.bmp
187.509	.974	.585	UNFAMILIAR	14	7	.623	func/u072.bmp
190.817	.964	.563	UNFAMILIAR	15	7	1.101	func/u079.bmp
194.041	.836	.498	SCRAMBLED	17	4	.695	func/s067.bmp
196.613	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
217.175	.800	.531	UNFAMILIAR	13	4	.745	func/u074.bmp
220.299	.892	.564	UNFAMILIAR	14	4	.584	func/u074.bmp
223.474	.961	.517	FAMOUS	5	7	.626	func/f077.bmp
226.730	.948	.528	SCRAMBLED	17	4	.699	func/s077.bmp
229.971	.863	.524	SCRAMBLED	18	4	.657	func/s077.bmp
233.111	.823	.510	UNFAMILIAR	15	4	.699	func/u067.bmp
236.352	.839	.586	SCRAMBLED	17	7	.885	func/s071.bmp
239.475	.903	.508	UNFAMILIAR	13	4	.679	func/u073.bmp
242.649	.964	.502	UNFAMILIAR	14	4	.705	func/u073.bmp
245.806	.891	.432	SCRAMBLED	19	4	.812	func/s067.bmp
248.946	.905	.453	FAMOUS	5	7	.739	func/f072.bmp
252.137	.872	.514	SCRAMBLED	17	4	.822	func/s065.bmp
255.310	.847	.524	FAMOUS	7	7	.829	func/f077.bmp
258.467	.976	.548	FAMOUS	5	7	.878	func/f079.bmp
261.658	.881	.445	FAMOUS	5	4	1.073	func/f065.bmp
264.865	.816	.567	FAMOUS	6	4	.736	func/f065.bmp
267.939	.871	.498	SCRAMBLED	19	7	1.219	func/s071.bmp
271.012	.810	.423	SCRAMBLED	17	4	.452	func/s079.bmp
273.568	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
294.097	.874	.479	SCRAMBLED	17	7	.769	func/s074.bmp
297.170	.985	.425	FAMOUS	7	7	.769	func/f072.bmp
300.528	.880	.579	FAMOUS	5	7	.872	func/f071.bmp
303.718	.849	.539	SCRAMBLED	19	4	.799	func/s065.bmp
306.758	.964	.432	UNFAMILIAR	13	7	1.080	func/u081.bmp
309.999	.840	.516	UNFAMILIAR	14	7	1.144	func/u081.bmp
313.022	.886	.405	FAMOUS	7	7	.927	func/f079.bmp
316.146	.902	.465	FAMOUS	5	4	.936	func/f081.bmp
319.303	.948	.495	FAMOUS	6	4	.662	func/f081.bmp
322.527	.843	.497	FAMOUS	5	4	.848	func/f070.bmp
325.651	.842	.505	FAMOUS	6	n/a	0	func/f070.bmp
328.858	.973	.599	SCRAMBLED	19	4	1.027	func/s079.bmp
332.098	.882	.485	SCRAMBLED	17	4	.632	func/s078.bmp
335.222	.988	.469	SCRAMBLED	19	7	.714	func/s074.bmp
338.462	.814	.470	FAMOUS	5	7	.972	func/f074.bmp
341.453	.815	.417	FAMOUS	6	n/a	0	func/f074.bmp
344.509	.955	.470	FAMOUS	7	7	.731	func/f071.bmp
347.833	.915	.599	UNFAMILIAR	13	4	.893	func/u066.bmp
351.024	.997	.500	SCRAMBLED	17	4	.831	func/s072.bmp
354.314	.991	.524	SCRAMBLED	18	7	.895	func/s072.bmp
357.054	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
377.533	.948	.419	SCRAMBLED	17	4	.836	func/s073.bmp
380.723	.913	.472	SCRAMBLED	18	4	.766	func/s073.bmp
383.847	.992	.439	UNFAMILIAR	13	n/a	0	func/u071.bmp
387.105	.995	.501	SCRAMBLED	19	4	.911	func/s078.bmp
390.361	.831	.490	UNFAMILIAR	13	4	.658	func/u070.bmp
393.552	.933	.592	UNFAMILIAR	13	7	.926	func/u075.bmp
396.675	.902	.430	UNFAMILIAR	14	7	.867	func/u075.bmp
399.833	.859	.493	UNFAMILIAR	15	4	.793	func/u066.bmp
402.472	.012	0	n/a	999	0	0	func/Circle.bmp
